"county","state","voteshare","year","dem1912_3party","note","incparty","incumbency","attacks","electionyearattacks","coastal"
"CHILTON","AL",0.740000009536743,1884,NA,".",-1,0,0,0,0
"CHILTON","AL",0.716000020503998,1888,NA,".",1,1,0,0,0
"CHILTON","AL",0.928000032901764,1892,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.638447999954224,1896,NA,".",1,0,0,0,0
"CHILTON","AL",0.371875017881393,1900,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.532296657562256,1904,NA,".",-1,0,0,0,0
"CHILTON","AL",0.423924446105957,1908,NA,".",-1,0,0,0,0
"CHILTON","AL",0.863436102867126,1912,0.404958665370941,".",-1,-1,0,0,0
"CHILTON","AL",0.393442630767822,1916,NA,".",1,1,0,0,0
"CHILTON","AL",0.297049850225449,1920,NA,".",1,0,0,0,0
"CHILTON","AL",0.347107410430908,1924,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.305305302143097,1928,NA,".",-1,0,0,0,0
"CHILTON","AL",0.52187180519104,1932,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.636180877685547,1936,NA,".",1,1,0,0,0
"CHILTON","AL",0.579158306121826,1940,NA,".",1,1,0,0,0
"CHILTON","AL",0.590180337429047,1944,NA,".",1,1,0,0,0
"CHILTON","AL",0.554517090320587,1948,NA,".",1,1,0,0,0
"CHILTON","AL",0.469573944807053,1952,NA,".",1,0,0,0,0
"CHILTON","AL",0.375900000333786,1956,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.36259999871254,1960,NA,".",-1,0,0,0,0
"CHILTON","AL",0,1964,NA,".",1,1,0,0,0
"CHILTON","AL",0.261099994182587,1968,NA,".",1,0,0,0,0
"CHILTON","AL",0.155799999833107,1972,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.54009997844696,1976,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.415699988603592,1980,NA,".",1,1,0,0,0
"CHILTON","AL",0.322499990463257,1984,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.303600013256073,1988,NA,".",-1,0,0,0,0
"CHILTON","AL",0.3783999979496,1992,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.403600007295609,1996,NA,".",1,1,0,0,0
"CHILTON","AL",0.323199987411499,2000,NA,".",1,0,0,0,0
"CHILTON","AL",0.227500006556511,2004,NA,".",-1,-1,0,0,0
"CHILTON","AL",0.208299994468689,2008,NA,".",-1,0,0,0,0
"CHILTON","AL",0.19604480266571,2012,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.640999972820282,1872,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.635999977588654,1876,NA,".",-1,0,0,0,0
"CHOCTAW","AL",0.668596267700195,1880,NA,".",-1,0,0,0,0
"CHOCTAW","AL",0.723999977111816,1884,NA,".",-1,0,0,0,0
"CHOCTAW","AL",0.688000023365021,1888,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.896000027656555,1892,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.739612221717834,1896,NA,".",1,0,0,0,0
"CHOCTAW","AL",0.618848145008087,1900,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.925809800624847,1904,NA,".",-1,0,0,0,0
"CHOCTAW","AL",0.930208325386047,1908,NA,".",-1,0,0,0,0
"CHOCTAW","AL",0.986301362514496,1912,0.870090663433075,".",-1,-1,0,0,0
"CHOCTAW","AL",0.973523437976837,1916,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.928786337375641,1920,NA,".",1,0,0,0,0
"CHOCTAW","AL",0.981927692890167,1924,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.743000030517578,1928,NA,".",-1,0,0,0,0
"CHOCTAW","AL",0.969969987869263,1932,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.953000009059906,1936,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.964999973773956,1940,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.934869766235352,1944,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.98807156085968,1948,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.727528393268585,1952,NA,".",1,0,0,0,0
"CHOCTAW","AL",0.732299983501434,1956,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.701600015163422,1960,NA,".",-1,0,0,0,0
"CHOCTAW","AL",0,1964,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.90310001373291,1968,NA,".",1,0,0,0,0
"CHOCTAW","AL",0.387699991464615,1972,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.563199996948242,1976,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.562799990177155,1980,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.46000000834465,1984,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.490299999713898,1988,NA,".",-1,0,0,0,0
"CHOCTAW","AL",0.562200009822845,1992,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.608299970626831,1996,NA,".",1,1,0,0,0
"CHOCTAW","AL",0.507300019264221,2000,NA,".",1,0,0,0,0
"CHOCTAW","AL",0.458799988031387,2004,NA,".",-1,-1,0,0,0
"CHOCTAW","AL",0.462700009346008,2008,NA,".",-1,0,0,0,0
"CHOCTAW","AL",0.476941615343094,2012,NA,".",1,1,0,0,0
"CLARKE","AL",0.569000005722046,1872,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.556999981403351,1876,NA,".",-1,0,0,0,0
"CLARKE","AL",0.606000006198883,1880,NA,".",-1,0,0,0,0
"CLARKE","AL",0.541000008583069,1884,NA,".",-1,0,0,0,0
"CLARKE","AL",0.559000015258789,1888,NA,".",1,1,0,0,0
"CLARKE","AL",0.875,1892,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.814049601554871,1896,NA,".",1,0,0,0,0
"CLARKE","AL",0.847782254219055,1900,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.934627175331116,1904,NA,".",-1,0,0,0,0
"CLARKE","AL",0.954407274723053,1908,NA,".",-1,0,0,0,0
"CLARKE","AL",0.987564742565155,1912,0.976434409618378,".",-1,-1,0,0,0
"CLARKE","AL",0.982845604419708,1916,NA,".",1,1,0,0,0
"CLARKE","AL",0.966834187507629,1920,NA,".",1,0,0,0,0
"CLARKE","AL",0.931104362010956,1924,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.639999985694885,1928,NA,".",-1,0,0,0,0
"CLARKE","AL",0.977977991104126,1932,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.977977991104126,1936,NA,".",1,1,0,0,0
"CLARKE","AL",0.986999988555908,1940,NA,".",1,1,0,0,0
"CLARKE","AL",0.940940916538239,1944,NA,".",1,1,0,0,0
"CLARKE","AL",0.978217840194702,1948,NA,".",1,1,0,0,0
"CLARKE","AL",0.705511629581451,1952,NA,".",1,0,0,0,0
"CLARKE","AL",0.611599981784821,1956,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.516200006008148,1960,NA,".",-1,0,0,0,0
"CLARKE","AL",0,1964,NA,".",1,1,0,0,0
"CLARKE","AL",0.778699994087219,1968,NA,".",1,0,0,0,0
"CLARKE","AL",0.278699994087219,1972,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.534500002861023,1976,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.509199976921082,1980,NA,".",1,1,0,0,0
"CLARKE","AL",0.414799988269806,1984,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.424899995326996,1988,NA,".",-1,0,0,0,0
"CLARKE","AL",0.477600008249283,1992,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.502399981021881,1996,NA,".",1,1,0,0,0
"CLARKE","AL",0.43860000371933,2000,NA,".",1,0,0,0,0
"CLARKE","AL",0.407400012016296,2004,NA,".",-1,-1,0,0,0
"CLARKE","AL",0.44200000166893,2008,NA,".",-1,0,0,0,0
"CLARKE","AL",0.458835333585739,2012,NA,".",1,1,0,0,0
"CLAY","AL",0.699999988079071,1872,NA,".",-1,-1,0,0,0
"CLAY","AL",0.865000009536743,1876,NA,".",-1,0,0,0,0
"CLAY","AL",0.951048970222473,1880,NA,".",-1,0,0,0,0
"CLAY","AL",0.806999981403351,1884,NA,".",-1,0,0,0,0
"CLAY","AL",0.772545099258423,1888,NA,".",1,1,0,0,0
"CLAY","AL",0.980000019073486,1892,NA,".",-1,-1,0,0,0
"CLAY","AL",0.694852948188782,1896,NA,".",1,0,0,0,0
"CLAY","AL",0.476595729589462,1900,NA,".",-1,-1,0,0,0
"CLAY","AL",0.575942933559418,1904,NA,".",-1,0,0,0,0
"CLAY","AL",0.592213094234467,1908,NA,".",-1,0,0,0,0
"CLAY","AL",0.945945918560028,1912,0.525525510311127,".",-1,-1,0,0,0
"CLAY","AL",0.639278531074524,1916,NA,".",1,1,0,0,0
"CLAY","AL",0.503503501415253,1920,NA,".",1,0,0,0,0
"CLAY","AL",0.61122453212738,1924,NA,".",-1,-1,0,0,0
"CLAY","AL",0.340999990701675,1928,NA,".",-1,0,0,0,0
"CLAY","AL",0.693467319011688,1932,NA,".",-1,-1,0,0,0
"CLAY","AL",0.753410279750824,1936,NA,".",1,1,0,0,0
"CLAY","AL",0.715577900409698,1940,NA,".",1,1,0,0,0
"CLAY","AL",0.672032237052917,1944,NA,".",1,1,0,0,0
"CLAY","AL",0.74125874042511,1948,NA,".",1,1,0,0,0
"CLAY","AL",0.625075221061707,1952,NA,".",1,0,0,0,0
"CLAY","AL",0.512199997901917,1956,NA,".",-1,-1,0,0,0
"CLAY","AL",0.52920001745224,1960,NA,".",-1,0,0,0,0
"CLAY","AL",0,1964,NA,".",1,1,0,0,0
"CLAY","AL",0.266099989414215,1968,NA,".",1,0,0,0,0
"CLAY","AL",0.113799996674061,1972,NA,".",-1,-1,0,0,0
"CLAY","AL",0.610099971294403,1976,NA,".",-1,-1,0,0,0
"CLAY","AL",0.508400022983551,1980,NA,".",1,1,0,0,0
"CLAY","AL",0.29789999127388,1984,NA,".",-1,-1,0,0,0
"CLAY","AL",0.314200013875961,1988,NA,".",-1,0,0,0,0
"CLAY","AL",0.420300006866455,1992,NA,".",-1,-1,0,0,0
"CLAY","AL",0.461199998855591,1996,NA,".",1,1,0,0,0
"CLAY","AL",0.35479998588562,2000,NA,".",1,0,0,0,0
"CLAY","AL",0.290499985218048,2004,NA,".",-1,-1,0,0,0
"CLAY","AL",0.261000007390976,2008,NA,".",-1,0,0,0,0
"CLAY","AL",0.269522935152054,2012,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.551999986171722,1872,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.828000009059906,1876,NA,".",-1,0,0,0,0
"CLEBURNE","AL",0.884999990463257,1880,NA,".",-1,0,0,0,0
"CLEBURNE","AL",0.765999972820282,1884,NA,".",-1,0,0,0,0
"CLEBURNE","AL",0.773773789405823,1888,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.972972989082336,1892,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.650561809539795,1896,NA,".",1,0,0,0,0
"CLEBURNE","AL",0.514008641242981,1900,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.629132211208344,1904,NA,".",-1,0,0,0,0
"CLEBURNE","AL",0.437429517507553,1908,NA,".",-1,0,0,0,0
"CLEBURNE","AL",0.837925434112549,1912,0.517517507076263,".",-1,-1,0,0,0
"CLEBURNE","AL",0.568686842918396,1916,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.413413405418396,1920,NA,".",1,0,0,0,0
"CLEBURNE","AL",0.471620231866837,1924,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.416999995708466,1928,NA,".",-1,0,0,0,0
"CLEBURNE","AL",0.775551080703735,1932,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.6908358335495,1936,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.759277820587158,1940,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.65261048078537,1944,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.6876060962677,1948,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.662858307361603,1952,NA,".",1,0,0,0,0
"CLEBURNE","AL",0.571300029754639,1956,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.599699974060059,1960,NA,".",-1,0,0,0,0
"CLEBURNE","AL",0,1964,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.248099997639656,1968,NA,".",1,0,0,0,0
"CLEBURNE","AL",0.145199999213219,1972,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.634199976921082,1976,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.461800009012222,1980,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.275299996137619,1984,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.310499995946884,1988,NA,".",-1,0,0,0,0
"CLEBURNE","AL",0.469199985265732,1992,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.457100003957748,1996,NA,".",1,1,0,0,0
"CLEBURNE","AL",0.333000004291534,2000,NA,".",1,0,0,0,0
"CLEBURNE","AL",0.241500005125999,2004,NA,".",-1,-1,0,0,0
"CLEBURNE","AL",0.18299999833107,2008,NA,".",-1,0,0,0,0
"CLEBURNE","AL",0.155566796660423,2012,NA,".",1,1,0,0,0
"COFFEE","AL",0.883000016212463,1872,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.971000015735626,1876,NA,".",-1,0,0,0,0
"COFFEE","AL",0.924000024795532,1880,NA,".",-1,0,0,0,0
"COFFEE","AL",0.957000017166138,1884,NA,".",-1,0,0,0,0
"COFFEE","AL",0.994000017642975,1888,NA,".",1,1,0,0,0
"COFFEE","AL",0.975951910018921,1892,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.874538719654083,1896,NA,".",1,0,0,0,0
"COFFEE","AL",0.651186764240265,1900,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.830749332904816,1904,NA,".",-1,0,0,0,0
"COFFEE","AL",0.79266893863678,1908,NA,".",-1,0,0,0,0
"COFFEE","AL",0.948993265628815,1912,0.733402490615845,".",-1,-1,0,0,0
"COFFEE","AL",0.826437950134277,1916,NA,".",1,1,0,0,0
"COFFEE","AL",0.719315886497498,1920,NA,".",1,0,0,0,0
"COFFEE","AL",0.83181357383728,1924,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.607999980449677,1928,NA,".",-1,0,0,0,0
"COFFEE","AL",0.967967987060547,1932,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.966834187507629,1936,NA,".",1,1,0,0,0
"COFFEE","AL",0.939000010490417,1940,NA,".",1,1,0,0,0
"COFFEE","AL",0.960960984230042,1944,NA,".",1,1,0,0,0
"COFFEE","AL",0.947265625,1948,NA,".",1,1,0,0,0
"COFFEE","AL",0.848709225654602,1952,NA,".",1,0,0,0,0
"COFFEE","AL",0.810599982738495,1956,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.764400005340576,1960,NA,".",-1,0,0,0,0
"COFFEE","AL",0,1964,NA,".",1,1,0,0,0
"COFFEE","AL",0.611000001430511,1968,NA,".",1,0,0,0,0
"COFFEE","AL",0.192200005054474,1972,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.626200020313263,1976,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.476000010967255,1980,NA,".",1,1,0,0,0
"COFFEE","AL",0.292699992656708,1984,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.326999992132187,1988,NA,".",-1,0,0,0,0
"COFFEE","AL",0.432099997997284,1992,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.398400008678436,1996,NA,".",1,1,0,0,0
"COFFEE","AL",0.344399988651276,2000,NA,".",1,0,0,0,0
"COFFEE","AL",0.256000012159348,2004,NA,".",-1,-1,0,0,0
"COFFEE","AL",0.254000008106232,2008,NA,".",-1,0,0,0,0
"COFFEE","AL",0.251416444778442,2012,NA,".",1,1,0,0,0
"COLBERT","AL",0.541000008583069,1872,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.639999985694885,1876,NA,".",-1,0,0,0,0
"COLBERT","AL",0.535905659198761,1880,NA,".",-1,0,0,0,0
"COLBERT","AL",0.476673424243927,1884,NA,".",-1,0,0,0,0
"COLBERT","AL",0.491983950138092,1888,NA,".",1,1,0,0,0
"COLBERT","AL",1,1892,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.479623824357986,1896,NA,".",1,0,0,0,0
"COLBERT","AL",0.553701758384705,1900,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.821610569953918,1904,NA,".",-1,0,0,0,0
"COLBERT","AL",0.706315815448761,1908,NA,".",-1,0,0,0,0
"COLBERT","AL",0.805343508720398,1912,0.667721509933472,".",-1,-1,0,0,0
"COLBERT","AL",0.75232195854187,1916,NA,".",1,1,0,0,0
"COLBERT","AL",0.741803288459778,1920,NA,".",1,0,0,0,0
"COLBERT","AL",0.722891569137573,1924,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.675564706325531,1928,NA,".",-1,0,0,0,0
"COLBERT","AL",0.903225779533386,1932,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.930792391300201,1936,NA,".",1,1,0,0,0
"COLBERT","AL",0.916833639144897,1940,NA,".",1,1,0,0,0
"COLBERT","AL",0.872745513916016,1944,NA,".",1,1,0,0,0
"COLBERT","AL",0.842592597007751,1948,NA,".",1,1,0,0,0
"COLBERT","AL",0.81089198589325,1952,NA,".",1,0,0,0,0
"COLBERT","AL",0.793900012969971,1956,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.723800003528595,1960,NA,".",-1,0,0,0,0
"COLBERT","AL",0,1964,NA,".",1,1,0,0,0
"COLBERT","AL",0.570200026035309,1968,NA,".",1,0,0,0,0
"COLBERT","AL",0.30019998550415,1972,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.728500008583069,1976,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.654699981212616,1980,NA,".",1,1,0,0,0
"COLBERT","AL",0.53600001335144,1984,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.572099983692169,1988,NA,".",-1,0,0,0,0
"COLBERT","AL",0.601899981498718,1992,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.551800012588501,1996,NA,".",1,1,0,0,0
"COLBERT","AL",0.500599980354309,2000,NA,".",1,0,0,0,0
"COLBERT","AL",0.445600003004074,2004,NA,".",-1,-1,0,0,0
"COLBERT","AL",0.397000014781952,2008,NA,".",-1,0,0,0,0
"COLBERT","AL",0.396793186664581,2012,NA,".",1,1,0,0,0
"CONECUH","AL",0.487000018358231,1872,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.601000010967255,1876,NA,".",-1,0,0,0,0
"CONECUH","AL",0.578000009059906,1880,NA,".",-1,0,0,0,0
"CONECUH","AL",0.515999972820282,1884,NA,".",-1,0,0,0,0
"CONECUH","AL",0.64300000667572,1888,NA,".",1,1,0,0,0
"CONECUH","AL",1,1892,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.404341906309128,1896,NA,".",1,0,0,0,0
"CONECUH","AL",0.472070097923279,1900,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.874104380607605,1904,NA,".",-1,0,0,0,0
"CONECUH","AL",0.854754447937012,1908,NA,".",-1,0,0,0,0
"CONECUH","AL",0.92988508939743,1912,0.83059549331665,".",-1,-1,0,0,0
"CONECUH","AL",0.961303472518921,1916,NA,".",1,1,0,0,0
"CONECUH","AL",0.874000012874603,1920,NA,".",1,0,0,0,0
"CONECUH","AL",0.912008285522461,1924,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.435000002384186,1928,NA,".",-1,0,0,0,0
"CONECUH","AL",0.949000000953674,1932,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.960804045200348,1936,NA,".",1,1,0,0,0
"CONECUH","AL",0.978957891464233,1940,NA,".",1,1,0,0,0
"CONECUH","AL",0.922222197055817,1944,NA,".",1,1,0,0,0
"CONECUH","AL",0.954990208148956,1948,NA,".",1,1,0,0,0
"CONECUH","AL",0.691380560398102,1952,NA,".",1,0,0,0,0
"CONECUH","AL",0.655900001525879,1956,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.746800005435944,1960,NA,".",-1,0,0,0,0
"CONECUH","AL",0,1964,NA,".",1,1,0,0,0
"CONECUH","AL",0.860899984836578,1968,NA,".",1,0,0,0,0
"CONECUH","AL",0.244800001382828,1972,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.630100011825562,1976,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.512700021266937,1980,NA,".",1,1,0,0,0
"CONECUH","AL",0.436199992895126,1984,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.481400012969971,1988,NA,".",-1,0,0,0,0
"CONECUH","AL",0.561600029468536,1992,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.581099987030029,1996,NA,".",1,1,0,0,0
"CONECUH","AL",0.507700026035309,2000,NA,".",1,0,0,0,0
"CONECUH","AL",0.453900009393692,2004,NA,".",-1,-1,0,0,0
"CONECUH","AL",0.497000008821487,2008,NA,".",-1,0,0,0,0
"CONECUH","AL",0.508287310600281,2012,NA,".",1,1,0,0,0
"COOSA","AL",0.53600001335144,1872,NA,".",-1,-1,0,0,0
"COOSA","AL",0.648000001907349,1876,NA,".",-1,0,0,0,0
"COOSA","AL",0.614688098430634,1880,NA,".",-1,0,0,0,0
"COOSA","AL",0.624874591827393,1884,NA,".",-1,0,0,0,0
"COOSA","AL",0.64300000667572,1888,NA,".",1,1,0,0,0
"COOSA","AL",0.954954981803894,1892,NA,".",-1,-1,0,0,0
"COOSA","AL",0.635989010334015,1896,NA,".",1,0,0,0,0
"COOSA","AL",0.502074718475342,1900,NA,".",-1,-1,0,0,0
"COOSA","AL",0.664138674736023,1904,NA,".",-1,0,0,0,0
"COOSA","AL",0.616042792797089,1908,NA,".",-1,0,0,0,0
"COOSA","AL",0.875518679618835,1912,0.641987860202789,".",-1,-1,0,0,0
"COOSA","AL",0.642710447311401,1916,NA,".",1,1,0,0,0
"COOSA","AL",0.576185643672943,1920,NA,".",1,0,0,0,0
"COOSA","AL",0.608299612998962,1924,NA,".",-1,-1,0,0,0
"COOSA","AL",0.393393397331238,1928,NA,".",-1,0,0,0,0
"COOSA","AL",0.835187077522278,1932,NA,".",-1,-1,0,0,0
"COOSA","AL",0.848979592323303,1936,NA,".",1,1,0,0,0
"COOSA","AL",0.809475839138031,1940,NA,".",1,1,0,0,0
"COOSA","AL",0.731658279895782,1944,NA,".",1,1,0,0,0
"COOSA","AL",0.753521144390106,1948,NA,".",1,1,0,0,0
"COOSA","AL",0.655755758285522,1952,NA,".",1,0,0,0,0
"COOSA","AL",0.568700015544891,1956,NA,".",-1,-1,0,0,0
"COOSA","AL",0.581700026988983,1960,NA,".",-1,0,0,0,0
"COOSA","AL",0,1964,NA,".",1,1,0,0,0
"COOSA","AL",0.653699994087219,1968,NA,".",1,0,0,0,0
"COOSA","AL",0.224399998784065,1972,NA,".",-1,-1,0,0,0
"COOSA","AL",0.679300010204315,1976,NA,".",-1,-1,0,0,0
"COOSA","AL",0.58160001039505,1980,NA,".",1,1,0,0,0
"COOSA","AL",0.407900005578995,1984,NA,".",-1,-1,0,0,0
"COOSA","AL",0.436100006103516,1988,NA,".",-1,0,0,0,0
"COOSA","AL",0.541499972343445,1992,NA,".",-1,-1,0,0,0
"COOSA","AL",0.552100002765656,1996,NA,".",1,1,0,0,0
"COOSA","AL",0.46900001168251,2000,NA,".",1,0,0,0,0
"COOSA","AL",0.414299994707108,2004,NA,".",-1,-1,0,0,0
"COOSA","AL",0.411700010299683,2008,NA,".",-1,0,0,0,0
"COOSA","AL",0.418145149946213,2012,NA,".",1,1,0,0,0
"COVINGTON","AL",0.896000027656555,1872,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.96399998664856,1876,NA,".",-1,0,0,0,0
"COVINGTON","AL",0.931795358657837,1880,NA,".",-1,0,0,0,0
"COVINGTON","AL",0.892785549163818,1884,NA,".",-1,0,0,0,0
"COVINGTON","AL",0.954999983310699,1888,NA,".",1,1,0,0,0
"COVINGTON","AL",0.995000004768372,1892,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.901694893836975,1896,NA,".",1,0,0,0,0
"COVINGTON","AL",0.753393650054932,1900,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.745614051818848,1904,NA,".",-1,0,0,0,0
"COVINGTON","AL",0.769815444946289,1908,NA,".",-1,0,0,0,0
"COVINGTON","AL",0.918749988079071,1912,0.829571127891541,".",-1,-1,0,0,0
"COVINGTON","AL",0.851063847541809,1916,NA,".",1,1,0,0,0
"COVINGTON","AL",0.788501024246216,1920,NA,".",1,0,0,0,0
"COVINGTON","AL",0.91970020532608,1924,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.543543577194214,1928,NA,".",-1,0,0,0,0
"COVINGTON","AL",0.974924802780151,1932,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.961885631084442,1936,NA,".",1,1,0,0,0
"COVINGTON","AL",0.961000025272369,1940,NA,".",1,1,0,0,0
"COVINGTON","AL",0.92092090845108,1944,NA,".",1,1,0,0,0
"COVINGTON","AL",0.947265625,1948,NA,".",1,1,0,0,0
"COVINGTON","AL",0.758202075958252,1952,NA,".",1,0,0,0,0
"COVINGTON","AL",0.684099972248077,1956,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.735300004482269,1960,NA,".",-1,0,0,0,0
"COVINGTON","AL",0,1964,NA,".",1,1,0,0,0
"COVINGTON","AL",0.48769998550415,1968,NA,".",1,0,0,0,0
"COVINGTON","AL",0.142900004982948,1972,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.587199985980988,1976,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.473399996757507,1980,NA,".",1,1,0,0,0
"COVINGTON","AL",0.277099996805191,1984,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.321099996566772,1988,NA,".",-1,0,0,0,0
"COVINGTON","AL",0.422500014305115,1992,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.429500013589859,1996,NA,".",1,1,0,0,0
"COVINGTON","AL",0.331299990415573,2000,NA,".",1,0,0,0,0
"COVINGTON","AL",0.235400006175041,2004,NA,".",-1,-1,0,0,0
"COVINGTON","AL",0.206599995493889,2008,NA,".",-1,0,0,0,0
"COVINGTON","AL",0.206211552023888,2012,NA,".",1,1,0,0,0
"CRENSHAW","AL",0.767000019550323,1872,NA,".",-1,-1,0,0,0
"CRENSHAW","AL",0.890999972820282,1876,NA,".",-1,0,0,0,0
"CRENSHAW","AL",0.884999990463257,1880,NA,".",-1,0,0,0,0
"CRENSHAW","AL",0.866999983787537,1884,NA,".",-1,0,0,0,0
"CRENSHAW","AL",0.907000005245209,1888,NA,".",1,1,0,0,0
"CRENSHAW","AL",0.981018960475922,1892,NA,".",-1,-1,0,0,0
"CRENSHAW","AL",0.733082711696625,1896,NA,".",1,0,0,0,0
"CRENSHAW","AL",0.674853801727295,1900,NA,".",-1,-1,0,0,0
"CRENSHAW","AL",0.857142865657806,1904,NA,".",-1,0,0,0,0
"CRENSHAW","AL",0.779999971389771,1908,NA,".",-1,0,0,0,0
"CRENSHAW","AL",0.954802274703979,1912,0.850100636482239,".",-1,-1,0,0,0
"CRENSHAW","AL",0.911290347576141,1916,NA,".",1,1,0,0,0
"CRENSHAW","AL",0.820100486278534,1920,NA,".",1,0,0,0,0
"CRENSHAW","AL",0.904568552970886,1924,NA,".",-1,-1,0,0,0
"CRENSHAW","AL",0.573000013828278,1928,NA,".",-1,0,0,0,0
"CRENSHAW","AL",0.946680068969727,1932,NA,".",-1,-1,0,0,0
"CRENSHAW","AL",0.960960984230042,1936,NA,".",1,1,0,0,0
